GeneID	tissue_spec	tissue_spec_tau
ENSG00000201778.1	NA	NaN
ENSG00000244515.1	0.24485164971363593	0.7196981479068744
ENSG00000241770.1	0.29965564284647195	0.869842815797369
ENSG00000222675.1	NA	NaN
ENSG00000243176.1	0.2425005065831406	0.7076158037525704
ENSG00000270981.1	0.47587039345782367	0.9705190289433169
ENSG00000197415.7	0.3224782664850634	0.8981502672678477
ENSG00000163661.3	0.2842207911552007	0.8434205913777368
ENSG00000174899.6	0.2718243767309746	0.8156915476137958
ENSG00000251751.1	NA	NaN
ENSG00000239716.1	NA	NaN
ENSG00000242536.1	NA	NaN
ENSG00000168779.15	0.2842028513080773	0.8433852478731834
ENSG00000174891.8	0.2087245664034656	0.35614193128185134
ENSG00000241723.1	1	1
ENSG00000243314.1	NA	NaN
ENSG00000243150.1	NA	NaN
ENSG00000178053.13	0.2288186917744104	0.6164730863092551
ENSG00000243025.1	0.42332357104695784	0.9569724795205178
ENSG00000243165.1	NA	NaN
ENSG00000168827.10	0.2044611282715948	0.25993174494826404
ENSG00000079257.3	0.21583251715827967	0.4755942990444698
ENSG00000272087.1	0.2500018496680433	0.7434936014655346
ENSG00000272440.1	0.2410320956697306	0.6996312956101411
ENSG00000118849.5	0.23177350106924144	0.6398234256248286
ENSG00000240207.2	0.23429691869599711	0.6579562847142679
ENSG00000118855.14	0.2047192405799989	0.26644661773841394
ENSG00000243675.1	0.2731922080930105	0.8191127734488444
ENSG00000271778.1	0.23451375181722156	0.6594437051209052
ENSG00000272247.1	0.2355887553525563	0.6666625556860316
ENSG00000232374.4	0.2305755881457885	0.630649573530724
ENSG00000250588.2	0.2210935439737327	0.5417752526001731
ENSG00000214216.6	0.43100015478377596	0.9593583519236812
ENSG00000263634.1	NA	NaN
ENSG00000244249.1	NA	NaN
ENSG00000243116.1	0.2737845412657056	0.8205635523218737
ENSG00000241211.1	0.3292763732782116	0.9048376316046404
ENSG00000252763.1	NA	NaN
ENSG00000264146.1	NA	NaN
ENSG00000151967.14	0.22321557721449248	0.5645837739191538
ENSG00000244040.1	0.42906227018283405	0.9587717652547423
ENSG00000168811.2	0.2527877569415017	0.7550329199909839
ENSG00000242107.1	1	1
ENSG00000184100.5	0.20608952502460154	0.29943584788538147
ENSG00000180044.3	0.28065840651439045	0.8361530120527937
ENSG00000068885.10	0.21109610769427867	0.4007715174895277
ENSG00000243687.1	0.6628785024882992	0.991921160478637
ENSG00000113810.11	0.23252768378502675	0.6454068122396215
ENSG00000207779.1	NA	NaN
ENSG00000198987.1	NA	NaN
ENSG00000213186.3	0.25207070472318005	0.7521441228220206
ENSG00000244009.1	0.21484593282370923	0.4613665251338486
ENSG00000238427.1	NA	NaN
ENSG00000186432.4	0.20679964234377135	0.31554060852362875
ENSG00000238741.1	0.22369985372997903	0.5695223737459956
ENSG00000229320.3	0.21453289493035688	0.4567143943228818
ENSG00000242285.1	NA	NaN
ENSG00000179674.2	0.37012671452919366	0.9343918759216464
ENSG00000207084.1	NA	NaN
ENSG00000260572.1	0.23049734464512028	0.630036879533204
ENSG00000163590.9	0.21408808061037266	0.44998523598949064
ENSG00000169255.9	0.21354108879482203	0.4415136144575665
ENSG00000169251.8	0.20598865318365756	0.29709520648643634
ENSG00000271052.1	NA	NaN
ENSG00000240138.1	0.4951324027202174	0.9741956504697957
ENSG00000243838.1	0.4438678935832594	0.9630059940725956
ENSG00000196542.4	0.270448512670449	0.812146713670484
ENSG00000240567.1	0.35491119299169815	0.925117148886169
ENSG00000269888.1	NA	NaN
ENSG00000234851.3	0.20221938794297645	0.19886278389286605
ENSG00000182447.4	0.6321170929952138	0.9899019804769469
ENSG00000240354.1	NA	NaN
ENSG00000241874.1	NA	NaN
ENSG00000243044.1	NA	NaN
ENSG00000241168.1	1	1
ENSG00000244571.1	NA	NaN
ENSG00000241369.1	NA	NaN
ENSG00000238398.1	NA	NaN
ENSG00000240792.1	NA	NaN
ENSG00000265090.1	NA	NaN
ENSG00000266757.1	NA	NaN
ENSG00000214210.4	NA	NaN
ENSG00000221251.1	NA	NaN
ENSG00000221755.1	NA	NaN
ENSG00000241636.1	NA	NaN
ENSG00000241767.2	0.48028303288662577	0.9714102824323567
ENSG00000090402.3	0.7051818505236501	0.9941659131742061
ENSG00000200052.1	NA	NaN
ENSG00000239205.1	0.8699355384389018	0.999012205643793
ENSG00000121871.3	0.2585642761249993	0.7764560977442767
ENSG00000244128.1	0.27249559428823045	0.8173829537115921
ENSG00000114200.5	0.2362353733436372	0.6708838853289146
ENSG00000242178.1	NA	NaN
ENSG00000240084.1	NA	NaN
ENSG00000240824.1	NA	NaN
ENSG00000242456.1	NA	NaN
ENSG00000242326.1	NA	NaN
ENSG00000244429.1	NA	NaN
ENSG00000244321.1	NA	NaN
ENSG00000271263.1	NA	NaN
ENSG00000251759.1	NA	NaN
ENSG00000224962.3	NA	NaN
ENSG00000240458.1	NA	NaN
ENSG00000231516.3	NA	NaN
ENSG00000240033.1	1	1
ENSG00000239227.1	NA	NaN
ENSG00000215922.1	NA	NaN
ENSG00000220343.4	0.45207596083464363	0.9651278607700418
ENSG00000169064.8	0.30070592291304166	0.8713897646864608
ENSG00000241669.1	NA	NaN
ENSG00000114204.10	0.5033253899135539	0.9756038171448739
ENSG00000174776.6	0.2728545789863611	0.8182775984908024
ENSG00000114209.10	0.20768863058637044	0.33482268826577083
ENSG00000241120.1	0.23163584855444597	0.6387886006263513
ENSG00000163536.8	0.23548175742731092	0.6659554195195536
ENSG00000242924.1	0.40268216170352145	0.9496301389027566
ENSG00000244214.1	1	1
ENSG00000244706.2	NA	NaN
ENSG00000240292.1	0.4340996016853683	0.960275457024172
ENSG00000239238.1	NA	NaN
ENSG00000244227.1	0.36104245091864495	0.9290581519194541
ENSG00000242036.1	NA	NaN
ENSG00000241203.1	NA	NaN
ENSG00000173905.4	0.20359835043412833	0.23741190391735148
ENSG00000266363.1	NA	NaN
ENSG00000206120.7	0.4062508924799527	0.9510071381451176
ENSG00000241882.1	NA	NaN
ENSG00000222357.1	NA	NaN
ENSG00000207717.1	NA	NaN
ENSG00000226765.1	1	1
ENSG00000231688.1	1	1
ENSG00000242268.2	0.35245963334863717	0.9234564259706416
ENSG00000272797.1	0.31894130066431736	0.8943977242161197
ENSG00000273177.1	0.33908058692218224	0.9134191021811907
ENSG00000241383.1	1	1
ENSG00000085276.13	0.23595807994104856	0.6690844909487162
ENSG00000241479.1	0.5291269884388713	0.9795281529862934
ENSG00000213178.3	0.20153645953022492	0.17850107167266477
ENSG00000242795.2	0.4743715623882975	0.9702091843516204
ENSG00000244381.1	NA	NaN
ENSG00000206777.1	NA	NaN
ENSG00000270141.2	0.23435701374305673	0.6583695962839857
ENSG00000184378.2	0.2214420986781387	0.5456580574963982
ENSG00000269889.1	0.25871358147277546	0.7769696048928906
ENSG00000085274.11	0.20318609524472708	0.22622922457703545
ENSG00000269984.1	0.2314301080396871	0.6372326819751166
ENSG00000171757.11	0.23102653548683394	0.6341481205168314
ENSG00000270135.1	0.24503891392875266	0.7206253712698032
ENSG00000270096.1	0.22461861275156125	0.5786373287577732
ENSG00000188306.6	0.30017587673955604	0.8706125448811389
ENSG00000114248.5	0.40646323644683247	0.9510875448610372
ENSG00000240128.1	NA	NaN
ENSG00000187033.5	0.5760001702264842	0.98509745085911
ENSG00000244039.1	1	1
ENSG00000239219.2	0.3436365472944365	0.9170348351525355
ENSG00000008952.12	0.20158244833192984	0.17990032093662015
ENSG00000240373.1	0.22453687803552747	0.5778396153512562
ENSG00000173890.12	0.254414279505187	0.7613882376946853
ENSG00000201342.1	NA	NaN
ENSG00000242583.1	0.3317636457330727	0.9071262965695915
ENSG00000173889.11	0.2093461893127071	0.3683786912086801
ENSG00000199536.1	NA	NaN
ENSG00000163558.8	0.2053811853484433	0.28270979837976284
ENSG00000200118.1	NA	NaN
ENSG00000239628.1	1	1
ENSG00000136603.9	0.20631074147069217	0.30452223028022013
ENSG00000242578.1	0.26205270514296497	0.7879797891270313
ENSG00000013297.6	0.23986775816204986	0.6930428988267124
ENSG00000013293.5	0.2727684323940194	0.8180635351300961
ENSG00000241416.1	0.35545594817512516	0.9254793736154219
ENSG00000213174.3	0.37241951443871324	0.9356515009379506
ENSG00000244738.1	0.31029455642585724	0.8843229787013933
ENSG00000239739.1	0.6605752098676895	0.9917823163406977
ENSG00000222411.1	NA	NaN
ENSG00000163584.13	0.22298310105417873	0.5621790839607987
ENSG00000163577.3	0.21575597055127127	0.47451335171193915
ENSG00000240704.1	0.5313831266779812	0.9798384519338937
ENSG00000199488.1	0.5463806177448356	0.9817833683868622
ENSG00000163581.9	0.5363941768307834	0.9805105873634065
ENSG00000154310.12	0.2173529058283229	0.4963070675529673
ENSG00000207963.1	NA	NaN
ENSG00000222506.1	NA	NaN
ENSG00000240497.2	0.2924189711235232	0.8583761502246935
ENSG00000207114.1	NA	NaN
ENSG00000234594.1	NA	NaN
ENSG00000075651.11	0.21801011644328416	0.5048352057904038
ENSG00000238359.1	NA	NaN
ENSG00000183657.2	0.26237579842995284	0.7889990443583449
ENSG00000186329.5	0.5495362510269207	0.9821680368045463
ENSG00000234717.1	NA	NaN
ENSG00000235943.1	NA	NaN
ENSG00000075420.8	0.21288299503115304	0.4310226094262214
ENSG00000237483.1	NA	NaN
ENSG00000243398.2	NA	NaN
ENSG00000267979.1	0.25518841376202916	0.764320397231557
ENSG00000203443.2	NA	NaN
ENSG00000236686.1	NA	NaN
ENSG00000121853.3	0.7767267332350436	0.9968975821519389
ENSG00000121858.6	0.21340388783479458	0.43935376542596954
ENSG00000224611.1	0.37750042884468515	0.9383290796760608
ENSG00000223387.2	0.3374802822910643	0.9120959610660774
ENSG00000224426.1	0.3499275174158142	0.9216868279221625
ENSG00000144959.5	0.2211121070638642	0.541983448362613
ENSG00000269496.1	1	1
ENSG00000264711.1	NA	NaN
ENSG00000231384.1	NA	NaN
ENSG00000252082.1	NA	NaN
ENSG00000114346.9	0.2328341846515809	0.6476350083420205
ENSG00000200355.1	NA	NaN
ENSG00000201458.1	NA	NaN
ENSG00000227440.1	0.27898947035877697	0.8325671876537818
ENSG00000237501.1	NA	NaN
ENSG00000144962.6	0.5753940307181751	0.9850358281592063
ENSG00000239141.1	NA	NaN
ENSG00000237473.1	NA	NaN
ENSG00000169760.13	0.22492385981839613	0.5815942473663595
ENSG00000237645.1	1	1
ENSG00000228213.1	0.612604264469981	0.9884153561699233
ENSG00000252982.1	NA	NaN
ENSG00000232601.1	NA	NaN
ENSG00000213169.3	NA	NaN
ENSG00000177694.10	0.2508739794286611	0.7471988171044794
ENSG00000253020.1	NA	NaN
ENSG00000230497.2	NA	NaN
ENSG00000230292.1	NA	NaN
ENSG00000226779.1	0.9038590568232363	0.9994680091035354
ENSG00000264974.1	NA	NaN
ENSG00000199792.1	NA	NaN
ENSG00000201648.1	NA	NaN
ENSG00000236241.1	0.42304203743545576	0.9568817338622831
ENSG00000214192.3	0.23338253463237257	0.6515639569387327
ENSG00000271842.1	NA	NaN
ENSG00000201452.1	NA	NaN
ENSG00000225552.1	NA	NaN
ENSG00000273193.1	0.22979006479862119	0.6244208421735374
ENSG00000260217.1	1	1
ENSG00000230362.1	0.6061400954312024	0.9878827937633927
ENSG00000236357.1	NA	NaN
ENSG00000271413.1	NA	NaN
ENSG00000238026.1	NA	NaN
ENSG00000223715.1	0.36755879134244496	0.9329411442995726
ENSG00000232461.1	NA	NaN
ENSG00000252302.1	NA	NaN
ENSG00000228308.1	NA	NaN
ENSG00000231888.1	NA	NaN
ENSG00000177565.11	0.2032650894227499	0.22839388314700437
ENSG00000231310.2	0.4058816654474783	0.9508669233892321
ENSG00000201343.1	NA	NaN
ENSG00000200882.1	NA	NaN
ENSG00000203645.2	0.2927187931113888	0.858881169741194
ENSG00000236893.1	NA	NaN
ENSG00000226782.2	NA	NaN
ENSG00000228221.1	0.3049480036473814	0.8773650703372139
ENSG00000252028.1	NA	NaN
ENSG00000236385.1	0.6402052462111177	0.9904689866503368
ENSG00000200288.1	NA	NaN
ENSG00000228561.2	0.31392105344582233	0.8887139270346964
ENSG00000231574.1	0.4539219857492097	0.9655850060033859
ENSG00000225790.1	0.694248910213229	0.9936376273146228
ENSG00000270321.1	0.4805443402024482	0.9714621009720623
ENSG00000199858.1	NA	NaN
ENSG00000223930.1	0.2987788607497289	0.8685298374530068
ENSG00000197584.7	0.26345592947474317	0.7923505937694936
ENSG00000223941.1	0.4491080909675398	0.9643777682623297
ENSG00000252336.1	NA	NaN
ENSG00000271131.1	NA	NaN
ENSG00000237978.1	0.23245998609758955	0.6449115133616166
ENSG00000172667.6	0.22014089633949885	0.5308725080370377
ENSG00000200616.1	NA	NaN
ENSG00000229102.1	NA	NaN
ENSG00000121879.3	0.20564143064773865	0.2889342364150446
ENSG00000201957.1	NA	NaN
ENSG00000171121.12	0.22294711968846936	0.5618049045123408
ENSG00000240429.1	0.21858243619835283	0.5120646125982967
ENSG00000121864.5	0.20225023253990448	0.19976174829595914
ENSG00000273190.1	0.20920390468893335	0.3656131830116882
ENSG00000260743.1	0.25971358415573453	0.7803608741082971
ENSG00000171109.14	0.2091241550633074	0.3640540384121214
ENSG00000269728.1	0.20778575209354022	0.33687264485894847
ENSG00000242539.2	0.21826051441379912	0.5080203302752381
ENSG00000114450.5	0.2248146610685362	0.5805404501978133
ENSG00000272699.1	0.24810130387785834	0.7351078641146197
ENSG00000239255.1	NA	NaN
ENSG00000181260.8	0.49503831326791625	0.974178973671579
ENSG00000136518.12	0.20819768657172366	0.34544797495228846
ENSG00000272910.1	0.23172125447074188	0.639431233599613
ENSG00000272660.1	0.23417232839264668	0.6570967587654656
ENSG00000136522.9	0.20214789740156702	0.1967724525535836
ENSG00000136521.8	0.20370624777098356	0.24029261614887049
ENSG00000239096.1	0.27037175454985674	0.8119458032364734
ENSG00000243977.1	0.5438725317654505	0.981471763697251
ENSG00000058056.4	0.240871385812499	0.6987357787578515
ENSG00000114757.14	0.2719159126819043	0.8159236530534798
ENSG00000270178.1	0.25364677203781694	0.7584228396157549
ENSG00000243799.1	0.42337272200304843	0.9569882978529916
ENSG00000244302.1	0.3226214197179923	0.8982980258727838
ENSG00000201822.1	NA	NaN
ENSG00000213158.5	NA	NaN
ENSG00000239880.1	NA	NaN
ENSG00000241696.1	NA	NaN
ENSG00000201810.1	NA	NaN
ENSG00000239774.1	0.3218637894127929	0.8975124557213614
ENSG00000199986.1	NA	NaN
ENSG00000241946.1	NA	NaN
ENSG00000163728.6	0.20756528048456535	0.3322033742323734
ENSG00000145075.7	0.23090241638029108	0.6331906889709955
ENSG00000243187.1	0.45079936589153813	0.9648075320405908
ENSG00000242811.2	1	1
ENSG00000242068.1	0.36198545942984495	0.9296387924355131
ENSG00000241473.1	NA	NaN
ENSG00000239516.1	NA	NaN
ENSG00000114416.13	0.21211640328678116	0.4183713634012469
ENSG00000213157.3	1	1
ENSG00000205981.2	0.20152318303835015	0.17809635228824688
ENSG00000242808.3	0.28386465391026694	0.8427166536960312
ENSG00000242140.1	NA	NaN
ENSG00000206932.1	NA	NaN
ENSG00000237806.1	NA	NaN
ENSG00000241231.1	0.3108263329851916	0.8849827309318863
ENSG00000235294.1	NA	NaN
ENSG00000239381.1	0.28491183699994205	0.8447727325648802
ENSG00000181449.2	0.236120549219898	0.6701407390582678
ENSG00000266317.1	NA	NaN
ENSG00000199839.1	NA	NaN
ENSG00000239805.1	0.3422940384124973	0.9159919419402962
ENSG00000213155.4	NA	NaN
ENSG00000242512.4	0.492476527111431	0.9737203433400443
ENSG00000252257.1	NA	NaN
ENSG00000240478.1	NA	NaN
ENSG00000242012.1	NA	NaN
ENSG00000241098.1	1	1
ENSG00000244199.1	NA	NaN
ENSG00000244247.1	0.35020624596734184	0.9218843988847675
ENSG00000228766.3	0.2588939629968524	0.7775874825210838
ENSG00000238837.3	0.5608596701528175	0.9834837471184462
ENSG00000243378.1	NA	NaN
ENSG00000260377.1	0.39554059102866823	0.9467215354460324
ENSG00000240063.1	0.38606443410087454	0.9425152886865322
ENSG00000058063.11	0.2096449285557488	0.37411833654321947
ENSG00000270554.1	0.2556764035811301	0.7661391184969567
ENSG00000273261.1	0.21929874853346965	0.5208645720581079
ENSG00000043093.9	0.20195540243138688	0.19109678238302705
ENSG00000244346.1	1	1
ENSG00000078070.7	0.20437924380658945	0.2578440347773336
ENSG00000243368.2	0.21505707764705317	0.46446627964094955
ENSG00000078081.3	0.3689782549165078	0.9337483766061051
ENSG00000053524.7	0.2614408180622778	0.7860278910394455
ENSG00000176597.7	0.2386765189128448	0.6860532261291317
ENSG00000202502.1	NA	NaN
ENSG00000240024.1	0.21538928131781632	0.46928227476257706
ENSG00000201229.1	0.40593149054078437	0.9508858744621734
ENSG00000253092.1	0.2452285007440953	0.7215590149599593
ENSG00000199363.1	0.23795369008352718	0.6816834516825969
ENSG00000251730.1	0.3162416984224862	0.8913958098267242
ENSG00000271682.1	NA	NaN
ENSG00000172578.7	0.2746031272932097	0.8225387296627019
ENSG00000242522.1	0.5940087780712773	0.9868243398510766
ENSG00000243584.1	0.5346969966932447	0.9802855350938786
ENSG00000114796.11	0.20344884691227771	0.23338901781992968
ENSG00000163872.11	0.2069492021503746	0.3188513730962777
ENSG00000216166.1	NA	NaN
ENSG00000233885.3	0.23661409519882048	0.6733155190628338
ENSG00000180834.3	0.24209384053719518	0.7054396375655231
ENSG00000175193.8	0.19952498474749192	0.11297929228759893
ENSG00000234371.5	0.3155614196090001	0.8906195852692951
ENSG00000263932.1	NA	NaN
ENSG00000233441.2	0.7749251449671725	0.9968422578235671
ENSG00000114770.12	0.21130890691649462	0.40451677567849753
ENSG00000223882.1	0.5842248464909943	0.9859105163010113
ENSG00000223529.1	0.2417073884075155	0.7033469757830942
ENSG00000186090.6	NA	NaN
ENSG00000178084.1	0.5739931150714968	0.9848924870063762
ENSG00000233576.1	NA	NaN
ENSG00000207351.1	NA	NaN
ENSG00000238020.1	NA	NaN
ENSG00000186038.5	0.5511741885566303	0.9823645212238704
ENSG00000205955.3	0.23698608934918863	0.6756752551792561
ENSG00000273181.1	0.2556183801925733	0.7659240495718368
ENSG00000272721.1	0.24082004657849165	0.6984487808397688
ENSG00000145191.7	0.20139811529506868	0.17426675612374307
ENSG00000228205.1	0.23440477291642026	0.6586974775072308
ENSG00000161202.13	0.20105011561464126	0.16344630734060286
ENSG00000161203.9	0.20019442051497716	0.1357655940999278
ENSG00000161204.7	0.20569008383763843	0.2900875756304756
ENSG00000145198.10	0.2517717936934736	0.7509236358553204
ENSG00000221120.1	0.39103554359953996	0.9447739691061173
ENSG00000214160.5	0.20355143992746116	0.23615355969402924
ENSG00000145194.13	0.24108283298683597	0.6999131114791525
ENSG00000163888.3	0.26376103284651364	0.793282006350454
ENSG00000175166.12	0.20229389342200654	0.20103125798985247
ENSG00000114867.15	0.20216290913430368	0.19721216816676979
ENSG00000212158.1	NA	NaN
ENSG00000175182.9	0.21097961006154864	0.3987040645940472
ENSG00000114859.10	0.2205175215543107	0.535234647394943
ENSG00000163882.5	0.20182399040449694	0.1871820620950681
ENSG00000090534.13	0.2556140598037768	0.7659080229629223
ENSG00000090539.11	0.22110503992151376	0.541904205083499
ENSG00000224153.2	0.3857988202482202	0.9423912096063554
ENSG00000227509.1	0.4328813655004662	0.9599180350216042
ENSG00000230215.1	0.5074180379388697	0.9762759512627122
ENSG00000182580.2	0.23267828867645857	0.6465045878535574
ENSG00000177383.3	0.20508688507368544	0.27555679435874203
ENSG00000272970.1	0.23360401219910243	0.6531303223698408
ENSG00000273403.1	0.22095893317012139	0.5402607300627561
ENSG00000272922.1	0.2327210695443379	0.6468153949777434
ENSG00000229433.1	1	1
ENSG00000156931.11	0.20406868033007153	0.24983271176712415
ENSG00000187068.2	0.21793247172148822	0.503840448575461
ENSG00000223358.1	NA	NaN
ENSG00000113790.6	0.26174234979718247	0.7869933238563126
ENSG00000229704.1	0.7807510041373631	0.997018939141055
ENSG00000264614.1	NA	NaN
ENSG00000073803.9	0.20544197116320584	0.28417203713681494
ENSG00000229638.1	0.20296750278238618	0.2201840747271664
ENSG00000239146.1	NA	NaN
ENSG00000163900.6	0.20792073303043834	0.3397037334921681
ENSG00000163898.5	0.2711700674890759	0.8140189753486684
ENSG00000163904.8	0.2020122374409281	0.19277976545740913
ENSG00000236489.1	0.23578798650052524	0.6679726827431864
ENSG00000073792.11	0.24287893942191952	0.7096173749042155
ENSG00000163915.3	0.2878095699411819	0.8502516368945348
ENSG00000265470.1	NA	NaN
ENSG00000136527.13	0.203368233182868	0.2312045783850127
ENSG00000171658.4	0.27581403210337774	0.8253988713831328
ENSG00000266670.1	0.4383188598580361	0.9614837643405476
ENSG00000244405.3	0.2169695775412489	0.4912172672880571
ENSG00000234197.1	0.2576346917090082	0.7732160054258503
ENSG00000058866.10	0.23699974819135305	0.6757613646890799
ENSG00000234548.1	NA	NaN
ENSG00000224406.1	0.5738503593902218	0.9848778079281573
ENSG00000226859.1	0.8266551297484521	0.998200931883401
ENSG00000213139.3	0.21633463689029908	0.4825923140014985
ENSG00000113838.8	0.20587317958892404	0.29439915547758416
ENSG00000090520.6	0.20314171979762308	0.2250086005174597
ENSG00000145192.8	0.724560871767238	0.995023466664872
ENSG00000090512.7	0.5364091129284756	0.9805125563351791
ENSG00000236524.1	0.5989442760783873	0.9872645633146764
ENSG00000113905.4	0.6887814429653579	0.9933605678009704
ENSG00000225175.1	NA	NaN
ENSG00000226724.1	NA	NaN
ENSG00000197099.4	0.8074284939313585	0.9977492743508867
ENSG00000113889.7	0.5676232974176652	0.9842242003819188
ENSG00000226652.1	0.42482694506717855	0.9574530678390082
ENSG00000207505.1	NA	NaN
ENSG00000230951.1	0.3452189066881344	0.9182407533082093
ENSG00000263826.1	0.23326565655594145	0.6507326265595522
ENSG00000156976.10	0.20026240072559587	0.13802257467591997
ENSG00000238942.1	NA	NaN
ENSG00000200418.1	0.21285828423600095	0.4306221449037221
ENSG00000221420.2	0.2113974214946852	0.40606286101006533
ENSG00000200320.1	0.20612941482170088	0.3003577528436872
ENSG00000263776.1	0.20909998887044734	0.3635802794645283
ENSG00000163918.6	0.219146544406418	0.5190172899298576
ENSG00000231724.1	0.3367852311842001	0.9115123135016022
ENSG00000232233.1	0.30717239103962424	0.8803336172105916
ENSG00000231982.1	0.24911081293659487	0.7396164703594595
ENSG00000181092.5	0.3405692206858043	0.9146246556500847
ENSG00000226482.1	0.5263555972733931	0.9791402618646511
ENSG00000223803.1	0.217070352412163	0.49256376828789844
ENSG00000233565.1	NA	NaN
ENSG00000073849.10	0.2251790573490441	0.5840397433366264
ENSG00000203632.3	0.26129080982033714	0.7855450031940763
ENSG00000163923.5	0.21374558046662573	0.4447065668204151
ENSG00000198491.3	0.536198003158956	0.9804847077794685
ENSG00000175077.5	0.3679944119302806	0.9331902902209934
ENSG00000127241.12	0.24759926466515092	0.7328183465514455
ENSG00000136514.2	0.2276847910368549	0.6068347627266901
ENSG00000239093.1	NA	NaN
ENSG00000228952.1	0.5848011362033434	0.9859659132334105
ENSG00000157005.3	0.2641476429824233	0.794452752662588
ENSG00000198471.1	1	1
ENSG00000228804.1	0.24177778341686396	0.7037299780653964
ENSG00000113916.13	0.20859588341759205	0.3535578968186224
ENSG00000223401.1	0.230432801858785	0.6295301970994549
ENSG00000224049.1	NA	NaN
ENSG00000236864.1	NA	NaN
ENSG00000224187.1	1	1
ENSG00000225058.1	1	1
ENSG00000236412.1	0.5677294510994535	0.9842355640850787
ENSG00000234238.1	NA	NaN
ENSG00000270959.1	0.21272884885987886	0.42851663038367926
ENSG00000213132.2	0.2682701288006869	0.8063107704765673
ENSG00000145012.8	0.22211294519188785	0.5529769806377868
ENSG00000224563.1	1	1
ENSG00000264114.1	NA	NaN
ENSG00000207651.1	NA	NaN
ENSG00000234076.1	0.300559683743573	0.8711760339085977
ENSG00000188001.5	0.2794424995384921	0.8335524991401958
ENSG00000236182.1	0.28301240594607313	0.8410121594645058
ENSG00000230115.1	0.5374417495219135	0.9806481979494427
ENSG00000073282.8	0.30395420797523964	0.8760031284861257
ENSG00000227971.1	NA	NaN
ENSG00000216058.1	NA	NaN
ENSG00000090530.5	0.2274796766116567	0.6050480484285701
ENSG00000230077.1	0.27632600412937647	0.8265865635076429
ENSG00000265045.1	NA	NaN
ENSG00000225764.1	0.25157929826927294	0.7501325128248225
ENSG00000252733.1	NA	NaN
ENSG00000212489.1	NA	NaN
ENSG00000238077.1	0.5517979073940075	0.9824387792314719
ENSG00000163347.5	0.25379449327205283	0.7589981783875055
ENSG00000113946.3	0.37127733133389085	0.9350281290101564
ENSG00000198398.2	1	1
ENSG00000196083.5	0.2375685849937702	0.6793143191573436
ENSG00000231047.1	0.3684674044245838	0.9334593889664164
ENSG00000223117.1	0.26535597813818246	0.7980449186331128
ENSG00000273370.1	0.36587730758246684	0.9319675068739615
ENSG00000228730.1	NA	NaN
ENSG00000232610.1	NA	NaN
ENSG00000214147.2	NA	NaN
ENSG00000205835.4	0.4613429123244266	0.9673531489851706
ENSG00000188729.2	0.3279745446188963	0.9036072380262405
ENSG00000233308.1	0.5527032753760694	0.9825460225583144
ENSG00000188958.5	0.23674295198253348	0.6741361138299703
ENSG00000152492.9	0.20487716932006184	0.2703841606717247
ENSG00000253548.1	NA	NaN
ENSG00000223812.1	0.34919578956356134	0.9211648234371713
ENSG00000201860.1	NA	NaN
ENSG00000200270.1	NA	NaN
ENSG00000237653.2	NA	NaN
ENSG00000216020.1	NA	NaN
ENSG00000232353.1	NA	NaN
ENSG00000222583.1	NA	NaN
ENSG00000114279.9	0.24730710434734493	0.7314711428446805
ENSG00000231383.2	NA	NaN
ENSG00000230126.1	0.3554761484156306	0.925492758665502
ENSG00000226709.1	0.38316185631580724	0.9411399556214851
ENSG00000238902.1	NA	NaN
ENSG00000200184.1	NA	NaN
ENSG00000180611.6	0.21821778721011553	0.5074792872218729
ENSG00000232130.1	NA	NaN
ENSG00000236229.1	1	1
ENSG00000127252.4	0.25094650395499096	0.7475030350750073
ENSG00000187527.6	0.29858855109383164	0.8682422112981288
ENSG00000236508.1	0.32995540362107545	0.9054704286577568
ENSG00000127249.10	0.26690138660890217	0.8024962919195092
ENSG00000225473.1	0.4776192290702381	0.9708759522266166
ENSG00000236297.1	0.3064914461395687	0.8794363582894483
ENSG00000198836.4	0.20367312655747827	0.23941032888855196
ENSG00000224855.1	0.24131440422227945	0.7011938701792687
ENSG00000207370.1	0.5944086964636528	0.9868605156210751
ENSG00000243991.2	NA	NaN
ENSG00000223986.1	NA	NaN
ENSG00000229155.1	0.4307671557504572	0.959288368166618
ENSG00000214146.2	0.2607374160245286	0.7837484889558405
ENSG00000238043.1	1	1
ENSG00000224403.1	NA	NaN
ENSG00000230102.3	0.2896685114165696	0.8536118330006295
ENSG00000229964.1	NA	NaN
ENSG00000232874.1	0.2550657513787996	0.7638596651956058
ENSG00000114315.3	0.21042072604724593	0.3886137610989374
ENSG00000242201.2	NA	NaN
ENSG00000225742.1	0.46406701280893725	0.9679754821360106
ENSG00000238097.1	0.9008584761187981	0.999433663727988
ENSG00000228271.1	0.572816590061744	0.9847711067888955
ENSG00000214145.2	0.49360829865604894	0.9739240540051012
ENSG00000178772.6	0.5638665986171425	0.9838169644622595
ENSG00000172061.7	0.2980102738676158	0.8673623748716172
ENSG00000178732.4	0.2648072674577312	0.7964261290780746
ENSG00000133657.10	0.2088158754994046	0.35796474403980766
ENSG00000271483.1	NA	NaN
ENSG00000233058.1	0.241658105396113	0.7030783562188339
ENSG00000244675.2	0.28696001680717265	0.848676506038567
ENSG00000252053.1	NA	NaN
ENSG00000232873.1	NA	NaN
ENSG00000231770.1	0.20970322610453207	0.37522798241907074
